time_utc,open,high,low,close,tick_volume
2025-10-17 09:00:00,1.34236,1.34434,1.34083,1.34123,43712
2025-10-17 13:00:00,1.34124,1.34311,1.33907,1.34174,49863
2025-10-17 17:00:00,1.34172,1.34392,1.34107,1.34262,29400
2025-10-19 21:00:00,1.34234,1.34350,1.34159,1.34340,17389
2025-10-20 01:00:00,1.34339,1.34434,1.34268,1.34356,21243
2025-10-20 05:00:00,1.34355,1.34412,1.34058,1.34280,35099
2025-10-20 09:00:00,1.34279,1.34386,1.34001,1.34255,36293
2025-10-20 13:00:00,1.34257,1.34277,1.34019,1.34157,37787
2025-10-20 17:00:00,1.34154,1.34164,1.33995,1.34041,21610
2025-10-20 21:00:00,1.34014,1.34160,1.33962,1.34140,13537
2025-10-21 01:00:00,1.34139,1.34143,1.33873,1.33923,24926
2025-10-21 05:00:00,1.33928,1.33974,1.33723,1.33801,42354
2025-10-21 09:00:00,1.33801,1.33944,1.33657,1.33869,43371
2025-10-21 13:00:00,1.33868,1.33981,1.33606,1.33735,52384
2025-10-21 17:00:00,1.33735,1.33769,1.33650,1.33694,26663
2025-10-21 21:00:00,1.33626,1.33748,1.33602,1.33708,16062
2025-10-22 01:00:00,1.33714,1.33801,1.33676,1.33790,20499
2025-10-22 05:00:00,1.33791,1.33868,1.33123,1.33209,43295
2025-10-22 09:00:00,1.33208,1.33406,1.33052,1.33234,38297
2025-10-22 13:00:00,1.33236,1.33762,1.33159,1.33712,46254
2025-10-22 17:00:00,1.33713,1.33726,1.33528,1.33559,26769
2025-10-22 21:00:00,1.33496,1.33600,1.33390,1.33454,15286
2025-10-23 01:00:00,1.33455,1.33475,1.33293,1.33392,16789
2025-10-23 05:00:00,1.33391,1.33570,1.33382,1.33497,28392
2025-10-23 09:00:00,1.33498,1.33540,1.33264,1.33429,29517
2025-10-23 13:00:00,1.33431,1.33482,1.33107,1.33126,38772
2025-10-23 17:00:00,1.33124,1.33281,1.33077,1.33247,19654
2025-10-23 21:00:00,1.33166,1.33323,1.33166,1.33300,14984
2025-10-24 01:00:00,1.33300,1.33310,1.33175,1.33208,24065
2025-10-24 05:00:00,1.33209,1.33337,1.33004,1.33204,37045
2025-10-24 09:00:00,1.33203,1.33613,1.32998,1.33451,38845
2025-10-24 13:00:00,1.33456,1.33589,1.32876,1.32955,47932
2025-10-24 17:00:00,1.32955,1.33178,1.32952,1.33103,22176
2025-10-26 21:00:00,1.33160,1.33284,1.33157,1.33236,20602
2025-10-27 01:00:00,1.33238,1.33356,1.33128,1.33162,22937
2025-10-27 05:00:00,1.33161,1.33346,1.33104,1.33263,29805
2025-10-27 09:00:00,1.33266,1.33531,1.33227,1.33477,35397
2025-10-27 13:00:00,1.33476,1.33515,1.33174,1.33349,38715
2025-10-27 17:00:00,1.33349,1.33392,1.33245,1.33346,23509
2025-10-27 21:00:00,1.33339,1.33542,1.33337,1.33501,16104
2025-10-28 01:00:00,1.33500,1.33673,1.33473,1.33658,28859
2025-10-28 05:00:00,1.33659,1.33699,1.33012,1.33079,36656
2025-10-28 09:00:00,1.33077,1.33283,1.32797,1.32840,38890
2025-10-28 13:00:00,1.32839,1.32908,1.32476,1.32895,44882
