time_utc,open,high,low,close,tick_volume
2018-05-07 05:00:00,109.11600,109.33000,109.11100,109.29700,11880
2018-05-07 09:00:00,109.29500,109.39700,109.18900,109.27000,11719
2018-05-07 13:00:00,109.26900,109.37700,109.03800,109.07500,18160
2018-05-07 17:00:00,109.07300,109.11200,108.99300,109.09100,10323
2018-05-07 21:00:00,109.06200,109.13900,108.86500,108.90000,10684
2018-05-08 01:00:00,108.89900,109.11200,108.85200,109.05200,10976
2018-05-08 05:00:00,109.05300,109.10200,108.88900,109.04600,17342
2018-05-08 09:00:00,109.04700,109.12800,108.89400,109.10900,13526
2018-05-08 13:00:00,109.11000,109.35100,109.03900,109.05800,24075
2018-05-08 17:00:00,109.06000,109.19100,108.83000,109.13400,23431
2018-05-08 21:00:00,109.12100,109.37600,108.99700,109.35500,13197
2018-05-09 01:00:00,109.35300,109.64000,109.35300,109.46800,16054
2018-05-09 05:00:00,109.46700,109.80700,109.46100,109.75800,18266
2018-05-09 09:00:00,109.75900,109.80100,109.57200,109.65200,19026
2018-05-09 13:00:00,109.65100,109.83300,109.63500,109.65400,20361
2018-05-09 17:00:00,109.65500,109.76000,109.59900,109.74300,10660
2018-05-09 21:00:00,109.71600,109.92000,109.68400,109.86000,11719
2018-05-10 01:00:00,109.86300,109.86900,109.63100,109.69300,12395
2018-05-10 05:00:00,109.69000,110.01800,109.67400,109.77200,16409
2018-05-10 09:00:00,109.77100,109.79600,109.31700,109.42100,22549
2018-05-10 13:00:00,109.42000,109.64700,109.32600,109.44700,27305
2018-05-10 17:00:00,109.44500,109.47800,109.32100,109.39300,15266
2018-05-10 21:00:00,109.39000,109.56800,109.19600,109.23500,12234
2018-05-11 01:00:00,109.23800,109.49900,109.22600,109.45000,11814
2018-05-11 05:00:00,109.44400,109.52200,109.26300,109.26900,16271
2018-05-11 09:00:00,109.26800,109.35700,109.21200,109.24100,13204
2018-05-11 13:00:00,109.24000,109.43500,109.15100,109.22300,19502
2018-05-11 17:00:00,109.22400,109.38400,109.22100,109.36600,9537
2018-05-13 21:00:00,109.34200,109.40400,109.20800,109.26300,11498
2018-05-14 01:00:00,109.26100,109.38800,109.22100,109.38500,9758
2018-05-14 05:00:00,109.38600,109.56000,109.31500,109.54700,18510
2018-05-14 09:00:00,109.54600,109.59700,109.45800,109.50900,13357
2018-05-14 13:00:00,109.50800,109.63900,109.42400,109.42600,18022
2018-05-14 17:00:00,109.42500,109.67100,109.42100,109.64400,11254
2018-05-14 21:00:00,109.65100,109.79300,109.64900,109.72100,8837
2018-05-15 01:00:00,109.72200,109.92400,109.69000,109.90700,12080
2018-05-15 05:00:00,109.91100,110.00300,109.81700,109.96300,17795
2018-05-15 09:00:00,109.96200,110.30100,109.87000,110.20500,21328
